Unique ID;Author's Sample Name;Latitude;Longitude;pH;Referenced Data;Ia;Ib;Ic;IIa_5me;IIa_6me;IIb_5me;IIb_6me;IIc_5me;IIc_6me;IIIa_5me;IIIa_6me;IIIb_5me;IIIb_6me;IIIc_5me;IIIc_6me;Sample type
Peat-133;Bissendorfer Moor;52.5;9.7;4;Naafs et al., 2017;0.51182907;0.02400137;0.01422166;0.38998251;0;0.01147155;0;0.00590064;0;0.0425932;0;0;0;0;0;Peat
Peat-134;Bissendorfer Moor;52.5;9.7;4;Naafs et al., 2017;0.57753556;0.02531446;0.01638045;0.33351788;0;0.01211247;0;0.00497719;0;0.03016199;0;0;0;0;0;Peat
Peat-135;Bissendorfer Moor;52.5;9.7;4;Naafs et al., 2017;0.50187527;0.01057307;0.00376366;0.40796044;0;0.00763673;0;0.00258723;0;0.0656036;0;0;0;0;0;Peat
Peat-136;Bissendorfer Moor;52.5;9.7;4;Naafs et al., 2017;0.58946384;0.02394068;0.01498866;0.33570124;0;0.00787276;0;0.00397658;0;0.02342855;0;0.00014322;0.00013193;0.00017627;0.00017627;Peat
Peat-137;Bissendorfer Moor;52.5;9.7;4;Naafs et al., 2017;0.45560312;0.04296066;0.01641101;0.43172278;0;0.01751194;0;0.00464753;0;0.03006549;0;0.00040211;0.00019114;0.00024211;0.00024211;Peat
Peat-138;Bissendorfer Moor;52.5;9.7;4;Naafs et al., 2017;0.46785115;0.04836113;0.02155078;0.40158023;0;0.02016835;0;0.00592112;0;0.03348577;0;0.00045351;0.00040864;0.00010966;0.00010966;Peat
Peat-139;Kontolanrahka;60.8;22.8;4;Naafs et al., 2017;0.56631559;0.02232245;0;0.38094762;0;0;0;0;0;0.03041434;0;0;0;0;0;Peat
Peat-140;Kontolanrahka;60.8;22.8;4;Naafs et al., 2017;0.51040616;0.02819875;0.00766674;0.41550474;0;0.00199294;0;0.00213053;0;0.03410015;0;0;0;0;0;Peat
Peat-141;Kontolanrahka;60.8;22.8;4;Naafs et al., 2017;0.62600441;0.00510726;0.00753446;0.32964945;0;0.00239213;0;0.00261483;0;0.02669746;0;0;0;0;0;Peat
Peat-142;Kontolanrahka;60.8;22.8;4;Naafs et al., 2017;0.63836995;0.00653341;0.00692287;0.316956;0;0.00193756;0;0.00146919;0;0.02781103;0;0;0;0;0;Peat
Peat-143;Kontolanrahka;60.8;22.8;4;Naafs et al., 2017;0.44652718;0.03548133;0.00832445;0.45739141;0;0.00401978;0;0.00260393;0;0.04565192;0;0;0;0;0;Peat
Peat-144;Butterburn Flow;55.1;-2.5;4.2;Naafs et al., 2017;0.56501065;0.01261413;0.01506809;0.34276678;0;0.00933379;0;0.00632218;0;0.04888438;0;0;0;0;0;Peat
Peat-145;Butterburn Flow;55.1;-2.5;4.2;Naafs et al., 2017;0.53395354;0.02237497;0.01524282;0.36311075;0;0.00604828;0;0.00733168;0;0.05193796;0;0;0;0;0;Peat
Peat-146;Butterburn Flow;55.1;-2.5;4.2;Naafs et al., 2017;0.54895013;0.01834993;0.00675027;0.36349308;0;0.0066602;0;0.00671946;0;0.04907693;0;0;0;0;0;Peat
Peat-147;Butterburn Flow;55.1;-2.5;4.2;Naafs et al., 2017;0.56504599;0.0173323;0.00763893;0.35183683;0;0.00632558;0;0.00429964;0;0.04752075;0;0;0;0;0;Peat
Peat-148;Butterburn Flow;55.1;-2.5;4.2;Naafs et al., 2017;0.61775426;0.01377368;0.00813499;0.31133947;0;0.00669763;0;0.00665529;0;0.03463134;0;0.00030841;0.00018275;0.00026108;0.00026108;Peat
Peat-149;Butterburn Flow;55.1;-2.5;4.2;Naafs et al., 2017;0.54956472;0.02193452;0.01168063;0.34148183;0;0.0109301;0;0.00737058;0;0.05574391;0;0.00042667;0.00030401;0.00028151;0.00028151;Peat
Peat-150;Butterburn Flow;55.1;-2.5;4.2;Naafs et al., 2017;0.51889802;0.02104434;0.01398025;0.36646669;0;0.0102377;0;0.00650845;0;0.06030834;0;0.00137101;0.00118519;0;0;Peat
Peat-151;Aucayacu;-3.9;-74.4;3.7;Naafs et al., 2017;0.94373363;0.00964862;0.00981338;0.03523835;0;0.00039914;0;0.00017583;0;0.00099106;0;0;0;0;0;Peat
Peat-152;Aucayacu;-3.9;-74.4;3.7;Naafs et al., 2017;0.94051999;0.011048;0.00859492;0.03772829;0;0.00045523;0;0.00019397;0;0.00145961;0;0;0;0;0;Peat
Peat-153;Aucayacu;-3.9;-74.4;3.7;Naafs et al., 2017;0.92907328;0.013198;0.01180366;0.04265518;0;0.0009306;0;0.00056279;0;0.0017765;0;0;0;0;0;Peat
Peat-154;Aucayacu;-3.9;-74.4;3.7;Naafs et al., 2017;0.90845578;0.01929054;0.02337571;0.044947;0;0.00106491;0;0.00032572;0;0.00254034;0;0;0;0;0;Peat
Peat-155;Riñón;-4.9;-74;3.7;Naafs et al., 2017;0.9123443;0.03160338;0.02207425;0.02552165;0;0;0;0;0;0.00845641;0;0;0;0;0;Peat
Peat-156;Mira Flores;-4.4;-74.1;;Naafs et al., 2017;0.94279007;0.01496782;0.00756619;0.03212059;0;0.00118466;0;0.00031921;0;0.00105147;0;0;0;0;0;Peat
Peat-157;Mira Flores;-4.4;-74.1;3.8;Naafs et al., 2017;0.94816072;0.00997097;0.01002922;0.02520669;0.00663239;0;0;0;0;0;0;0;0;0;0;Peat
Peat-158;Mira Flores;-4.4;-74.1;3.8;Naafs et al., 2017;0.9437411;0.01056237;0.008506;0.02998159;0.00599484;0.00025501;0;0.00026151;0;0.00069756;0;0;0;0;0;Peat
Peat-159;Mira Flores;-4.4;-74.1;3.8;Naafs et al., 2017;0.95330361;0.01100417;0.0093315;0.024964;0;0.0003033;0;0.00020776;0;0.00088566;0;0;0;0;0;Peat
Peat-160;Mira Flores;-4.4;-74.1;3.8;Naafs et al., 2017;0.95700414;0.00895245;0.00711694;0.02589014;0;0.00031888;0;7.16E-05;0;0.00064582;0;0;0;0;0;Peat
Peat-161;Mira Flores;-4.4;-74.1;3.8;Naafs et al., 2017;0.95198135;0.0153511;0.01408216;0.01806077;0;0;0;0;0;0.00052463;0;0;0;0;0;Peat
Peat-162;Mira Flores;-4.4;-74.1;3.8;Naafs et al., 2017;0.94877905;0.01215298;0.00931922;0.02841429;0;0.0003094;0;0.00023275;0;0.00079233;0;0;0;0;0;Peat
Peat-163;Mira Flores;-4.4;-74.1;3.8;Naafs et al., 2017;0.92942045;0.01539915;0.01650307;0.03687816;0;0.00032943;0;0.00036006;0;0.00110969;0;0;0;0;0;Peat
Peat-164;Mira Flores;-4.4;-74.1;3.8;Naafs et al., 2017;0.95574424;0.01146769;0.00991508;0.02153332;0;0.00025534;0;0.000194;0;0.00089033;0;0;0;0;0;Peat
Peat-165;Nueva York;-4.4;-74.3;4;Naafs et al., 2017;0.94801217;0.00943746;0.0070722;0.03374369;0;0.00050004;0;0.00023867;0;0.00099578;0;0;0;0;0;Peat
Peat-166;Nueva York;-4.4;-74.3;4;Naafs et al., 2017;0.92853315;0.01375499;0.01001437;0.04646602;0;0.00096253;0;0.00026895;0;0;0;0;0;0;0;Peat
Peat-167;Nueva York;-4.4;-74.3;4;Naafs et al., 2017;0.96020137;0.00648877;0.00366608;0.0286313;0;0.00067679;0;0.00033569;0;0;0;0;0;0;0;Peat
Peat-168;Nueva York;-4.4;-74.3;4;Naafs et al., 2017;0.94648433;0.01193155;0.00764767;0.03161023;0;0.00065896;0;0.00048268;0;0.00118458;0;0;0;0;0;Peat
Peat-169;Nueva York;-4.4;-74.3;4;Naafs et al., 2017;0.963675;0.0079269;0.00409972;0.02292512;0;0.00050587;0;0.00021318;0;0.0006542;0;0;0;0;0;Peat
Peat-170;Nueva York;-4.4;-74.3;4;Naafs et al., 2017;0.95266084;0.00747625;0.00411548;0.03350496;0;0.00050331;0;0.00036625;0;0.0013729;0;0;0;0;0;Peat
Peat-171;Nueva York;-4.4;-74.3;4;Naafs et al., 2017;0.94779448;0.00834583;0.00594834;0.03630179;0;0.00035002;0;0.00022302;0;0.00103652;0;0;0;0;0;Peat
Peat-172;Nueva York;-4.4;-74.3;4;Naafs et al., 2017;0.95543358;0.01014246;0.00677224;0.02621081;0;0.00037153;0;0.00020624;0;0.00086314;0;0;0;0;0;Peat
Peat-173;SAN JORGE;-4.1;-73.2;4;Naafs et al., 2017;0.93457564;0.01454254;0.02018018;0.02829686;0;0.00093374;0;0.00072945;0;0.00074159;0;0;0;0;0;Peat
Peat-174;SAN JORGE;-4.1;-73.2;4;Naafs et al., 2017;0.95819256;0.0101798;0.01127909;0.01947474;0;0.00025283;0;0.0001682;0;0.00045278;0;0;0;0;0;Peat
Peat-175;SAN JORGE;-4.1;-73.2;4;Naafs et al., 2017;0.94394507;0.01385701;0.0144013;0.02592272;0;0.00050811;0;0.00036044;0;0.00100534;0;0;0;0;0;Peat
Peat-176;SAN JORGE;-4.1;-73.2;4;Naafs et al., 2017;0.93281006;0.0139703;0.01230154;0.0376509;0;0.00151461;0;0.00057636;0;0.00117624;0;0;0;0;0;Peat
Peat-177;SAN JORGE;-4.1;-73.2;4;Naafs et al., 2017;0.95956648;0.01080037;0.00831695;0.01940094;0;0.00024684;0;0.00015541;0;0.00151302;0;0;0;0;0;Peat
Peat-178;SAN JORGE;-4.1;-73.2;4;Naafs et al., 2017;0.95209277;0.01637947;0.01742832;0.01370725;0;0.00018498;0;0.00020721;0;0;0;0;0;0;0;Peat
Peat-179;SAN JORGE;-4.1;-73.2;4;Naafs et al., 2017;0.94829619;0.01126435;0.01971017;0.01987397;0;4.93E-05;0;0.00019932;0;0.0006067;0;0;0;0;0;Peat
Peat-180;SAN JORGE;-4.1;-73.2;4;Naafs et al., 2017;0.9513616;0.01023697;0.0105124;0.02657054;0;0.00022245;0;0.00027058;0;0.00082547;0;0;0;0;0;Peat
Peat-181;SAN JORGE;-4.1;-73.2;4;Naafs et al., 2017;0.94633851;0.01168691;0.01035544;0.02920469;0;0.00092426;0;0.00046643;0;0.00102377;0;0;0;0;0;Peat
Peat-182;SAN JORGE;-4.1;-73.2;4;Naafs et al., 2017;0.94327101;0.01416538;0.02070842;0.02080337;0;0.00026677;0;0.00020737;0;0.00057769;0;0;0;0;0;Peat
Peat-183;Roca Fuerte;-4.4;-74.8;4.2;Naafs et al., 2017;0.94327101;0.01416538;0.02070842;0.02080337;0;0.00026677;0;0.00020737;0;0.00057769;0;0;0;0;0;Peat
Peat-184;Roca Fuerte;-4.4;-74.8;4.2;Naafs et al., 2017;0.94327101;0.01416538;0.02070842;0.02080337;0;0.00026677;0;0.00020737;0;0.00057769;0;0;0;0;0;Peat
Peat-185;Roca Fuerte;-4.4;-74.8;4.2;Naafs et al., 2017;0.94327101;0.01416538;0.02070842;0.02080337;0;0.00026677;0;0.00020737;0;0.00057769;0;0;0;0;0;Peat
Peat-186;Roca Fuerte;-4.4;-74.8;4.2;Naafs et al., 2017;0.94482102;0.00710415;0.00497228;0.04089484;0;0.00057148;0;0.00033452;0;0.00130171;0;0;0;0;0;Peat
Peat-187;Roca Fuerte;-4.4;-74.8;4.2;Naafs et al., 2017;0.93436815;0.01112523;0.01185892;0.04026461;0;0.00067635;0;0.00041117;0;0.00129558;0;0;0;0;0;Peat
Peat-188;Roca Fuerte;-4.4;-74.8;4.2;Naafs et al., 2017;0.9464707;0.00742841;0.00590932;0.03811405;0;0.00062755;0;0.00027216;0;0.00117781;0;0;0;0;0;Peat
Peat-189;Roca Fuerte;-4.4;-74.8;4.2;Naafs et al., 2017;0.95189734;0.00713216;0.00490839;0.0338796;0;0.00051478;0;0.00038333;0;0.0012844;0;0;0;0;0;Peat
Peat-190;Roca Fuerte;-4.4;-74.8;4.2;Naafs et al., 2017;0.95338178;0.01420329;0.00978373;0.02144412;0;0.00029014;0;0.00012981;0;0.00076713;0;0;0;0;0;Peat
Peat-191;Roca Fuerte;-4.4;-74.8;4.2;Naafs et al., 2017;0.9661549;0.00805316;0.00634534;0.01821358;0;0.00047958;0;0.00014841;0;0.00060504;0;0;0;0;0;Peat
Peat-192;Roca Fuerte;-4.4;-74.8;4.2;Naafs et al., 2017;0.92319317;0.00784109;0.00460273;0.06103039;0;0.0003843;0.00022678;0.00021175;0;0.0025098;0;0;0;0;0;Peat
Peat-193;Roca Fuerte;-4.4;-74.8;4.2;Naafs et al., 2017;0.93012325;0.0124726;0.01457551;0.03995075;0;0.00064101;0;0.00036156;0;0.00187533;0;0;0;0;0;Peat
Peat-194;Roca Fuerte;-4.4;-74.8;4.2;Naafs et al., 2017;0.92069288;0.01399488;0.01079378;0.05110891;0;0.00122293;0;0.00038167;0;0.00180495;0;0;0;0;0;Peat
Peat-195;Roca Fuerte;-4.4;-74.8;4.2;Naafs et al., 2017;0.91761872;0.01502098;0.01399484;0.04941735;0;0.00066365;0;0.0004165;0;0.00286796;0;0;0;0;0;Peat
Peat-196;Buena Vista del Maquía;-6.2;-74.7;6;Naafs et al., 2017;0.92445682;0.01531638;0.0079284;0.04782913;0;0.0013768;0;0.00059182;0;0.00250066;0;0;0;0;0;Peat
Peat-197;Buena Vista del Maquía;-6.2;-74.7;6;Naafs et al., 2017;0.93846591;0.01182671;0.00490737;0.04112173;0;0.00099136;0;0.00039573;0;0.00229119;0;0;0;0;0;Peat
Peat-198;Buena Vista del Maquía;-6.2;-74.7;6;Naafs et al., 2017;0.92681138;0.01728282;0.00818619;0.04334963;0;0.00167605;0;0.00046552;0;0.0022284;0;0;0;0;0;Peat
Peat-199;Buena Vista del Maquía;-6.2;-74.7;6;Naafs et al., 2017;0.92748207;0.01362102;0.00738562;0.04708479;0;0.00170826;0;0.0004795;0;0.00223875;0;0;0;0;0;Peat
Peat-200;Buena Vista del Maquía;-6.2;-74.7;6;Naafs et al., 2017;0.92509165;0.02071789;0.00994516;0.03981352;0;0.0010136;0;4.35E-05;0;0.00337465;0;0;0;0;0;Peat
Peat-201;Buena Vista del Maquía;-6.2;-74.7;6;Naafs et al., 2017;0.85056198;0.04090632;0.02265327;0.07587493;0;0.00394215;0;0.00193659;0;0.00412476;0;0;0;0;0;Peat
Peat-202;Buena Vista del Maquía;-6.2;-74.7;6;Naafs et al., 2017;0.93202575;0.01551667;0.00727162;0.04153967;0;0.0011599;0;0.00073898;0;0.00174742;0;0;0;0;0;Peat
Peat-203;Buena Vista del Maquía;-6.2;-74.7;6;Naafs et al., 2017;0.86829012;0.04041403;0.01797492;0.06728974;0;0.00380933;0;0.00222185;0;0;0;0;0;0;0;Peat
Peat-204;Maquía;-6.3;-74.8;6.1;Naafs et al., 2017;0.86254346;0.04582934;0.01374963;0.03737108;0.02818369;0.00227855;0.00454396;0.00096791;0;0.00220428;0.0023281;0;0;0;0;Peat
Peat-205;Maquía;-6.3;-74.8;6.1;Naafs et al., 2017;0.9175264;0.04933401;0.01017148;0.01946504;0;0.00256485;0;0.00093822;0;0;0;0;0;0;0;Peat
Peat-206;Maquía;-6.3;-74.8;6.1;Naafs et al., 2017;0.8874318;0.03817936;0.01292209;0.04251141;0.01142147;0.0029686;0.00205764;0.0007969;0;0.00171072;0;0;0;0;0;Peat
Peat-207;Maquía;-6.3;-74.8;6.1;Naafs et al., 2017;0.93663584;0.02283229;0.00121625;0.01451041;0.0216801;0.00177198;0;0.00135313;0;0;0;0;0;0;0;Peat
Peat-208;Nueva Alianza;-4.7;-75.4;5.7;Naafs et al., 2017;0.88573258;0.02709402;0.00681924;0.03843267;0.03361037;0.00124929;0.00403349;0.00040424;0;0.00262409;0;0;0;0;0;Peat
Peat-209;Nueva Alianza;-4.7;-75.4;5.7;Naafs et al., 2017;0.86095201;0.0347071;0.00866296;0.05361875;0.03285304;0.00169442;0.00640369;0.00055164;0;0.00055639;0;0;0;0;0;Peat
Peat-210;Nueva Alianza;-4.7;-75.4;5.7;Naafs et al., 2017;0.84328669;0.04038843;0.01172515;0.06010592;0.03267596;0.00179348;0.00643484;0.00090409;0.00015738;0.00252806;0;0;0;0;0;Peat
Peat-211;Nueva Alianza;-4.7;-75.4;5.7;Naafs et al., 2017;0.83566078;0.0567151;0.01362696;0.05718599;0.02517475;0.00282669;0.00657464;0.00069006;0.00031923;0.00122581;0;0;0;0;0;Peat
Peat-212;TACSHACOCHA;-4.9;-74.3;5.1;Naafs et al., 2017;0.90483893;0.03048998;0.01270972;0.0496362;0;0.00177361;0;0.00055155;0;0;0;0;0;0;0;Peat
Peat-213;TACSHACOCHA;-4.9;-74.3;5.1;Naafs et al., 2017;0.91994449;0.01551245;0.01799057;0.04261737;0;0.00119924;0;0.00082199;0;0.00191388;0;0;0;0;0;Peat
Peat-214;TACSHACOCHA;-4.9;-74.3;5.1;Naafs et al., 2017;0.89261854;0.02441578;0.01772443;0.06005113;0;0.00231791;0;0.00080766;0;0.00206456;0;0;0;0;0;Peat
Peat-215;TACSHACOCHA;-4.9;-74.3;5.1;Naafs et al., 2017;0.91423602;0.01324521;0.01237172;0.05861402;0;0.00153303;0;0;0;0;0;0;0;0;0;Peat
Peat-216;QUISTOCOCHA;-3.8;-73.3;;Naafs et al., 2017;0.95686311;0.01317567;0.00788528;0.02167338;0;0.00033097;0;7.16E-05;0;0;0;0;0;0;0;Peat
Peat-217;QUISTOCOCHA;-3.8;-73.3;;Naafs et al., 2017;0.94089889;0.0106326;0.00856148;0.03619253;0;0.00173238;0;0.00051376;0;0.00146837;0;0;0;0;0;Peat
Peat-218;QUISTOCOCHA;-3.8;-73.3;;Naafs et al., 2017;0.94639237;0.0108142;0.01074625;0.03029255;0;0.0005318;0;0.00021259;0;0.00101022;0;0;0;0;0;Peat
Peat-219;Bomfield Swamp;-17.4;145.5;6.5;Naafs et al., 2017;0.83822166;0.06873972;0.02017765;0.04888372;0;0.00143549;0.00562985;0.00193574;0;0.00874905;0.00622713;0;0;0;0;Peat
Peat-220;Bomfield Swamp;-17.4;145.5;6.5;Naafs et al., 2017;0.78236351;0.0605221;0.01939384;0.1177956;0;0.0056389;0;0.0017525;0;0.00958463;0.00241083;0.0003308;0.00020728;0;0;Peat
Peat-221;Bomfield Swamp;-17.4;145.5;6.5;Naafs et al., 2017;0.78817115;0.05793643;0.02045155;0.11376556;0;0.00489516;0;0.00184996;0;0.01057698;0.0023532;0;0;0;0;Peat
Peat-222;Bomfield Swamp;-17.4;145.5;6.5;Naafs et al., 2017;0.78432842;0.06053072;0.02092579;0.1165426;0;0.00590033;0;0.0019519;0;0.00982024;0;0;0;0;0;Peat
Peat-223;Bomfield Swamp;-17.4;145.5;6.5;Naafs et al., 2017;0.79102533;0.0561659;0.02100558;0.1136966;0;0.00594889;0;0.00179169;0;0.01036601;0;0;0;0;0;Peat
Peat-224;Bomfield Swamp;-17.4;145.5;6.5;Naafs et al., 2017;0.78701808;0.05196065;0.02800432;0.10719081;0;0.00444615;0;0.00135265;0;0.02002734;0;0;0;0;0;Peat
Peat-225;Bomfield Swamp;-17.4;145.5;6.5;Naafs et al., 2017;0.80825981;0.04694005;0.01689434;0.11278332;0;0.00473302;0;0.00170086;0;0.00868859;0;0;0;0;0;Peat
Peat-226;Bomfield Swamp;-17.4;145.5;6.5;Naafs et al., 2017;0.80008898;0.04775943;0.01722153;0.11866544;0;0.00596523;0;0.00172603;0;0.00857336;0;0;0;0;0;Peat
Peat-227;Bomfield Swamp;-17.4;145.5;6.5;Naafs et al., 2017;0.76541613;0.04450621;0.01559714;0.14893443;0;0.01192963;0;0.0030923;0;0.00969772;0;0.00054683;0.0002796;0;0;Peat
Peat-228;Bomfield Swamp;-17.4;145.5;6.5;Naafs et al., 2017;0.7666814;0.04780099;0.01605216;0.06598275;0.07678202;0.01014145;0;0.00282204;0;0.00394719;0.00978998;0;0;0;0;Peat
Peat-229;Bomfield Swamp;-17.4;145.5;6.5;Naafs et al., 2017;0.75977126;0.04367123;0.0145992;0.15704905;0;0.01054826;0;0.0028092;0;0.01097423;0;0.00039479;0.00018276;0;0;Peat
Peat-230;Bomfield Swamp;-17.4;145.5;6.5;Naafs et al., 2017;0.7517069;0.04549373;0.01400739;0.16021341;0;0.01274449;0;0.00350291;0;0.01233117;0;0;0;0;0;Peat
Peat-231;Bomfield Swamp;-17.4;145.5;6.5;Naafs et al., 2017;0.77277705;0.0433753;0.01477012;0.14417725;0;0.01073513;0;0.00325447;0;0.01091069;0;0;0;0;0;Peat
Peat-232;Bomfield Swamp;-17.4;145.5;6.5;Naafs et al., 2017;0.76072207;0.08539841;0.02865034;0.05690002;0.05303678;0.00846548;0;0.00246264;0;0.00436426;0;0;0;0;0;Peat
Peat-233;SKY1;-52.5;-72.1;4.3;Naafs et al., 2017;0.482373;0.01111727;0.00570368;0.40844314;0;0.00686025;0;0.00405672;0;0.08144593;0;0;0;0;0;Peat
Peat-234;SKY1;-52.5;-72.1;4.3;Naafs et al., 2017;0.59847965;0.01958277;0.00890414;0.31823592;0;0.00732917;0;0.00437083;0;0.04309752;0;0;0;0;0;Peat
Peat-235;SKY1;-52.5;-72.1;4.3;Naafs et al., 2017;0.42237423;0.02129983;0.01156425;0.42888826;0;0.00765138;0;0.00285156;0;0.10537049;0;0;0;0;0;Peat
Peat-236;SKY1;-52.5;-72.1;4.3;Naafs et al., 2017;0.40459289;0.01713157;0.00402632;0.43986882;0;0.01190852;0;0.00562954;0;0.11684234;0;0;0;0;0;Peat
Peat-237;SKY1;-52.5;-72.1;4.3;Naafs et al., 2017;0.31885101;0.01051009;0.00531345;0.47491672;0;0.01069884;0;0.00864917;0;0.16883523;0;0.00071762;0.00041279;0.00054754;0.00054754;Peat
Peat-238;SKY1;-52.5;-72.1;4.3;Naafs et al., 2017;0.35743193;0.01178314;0.00513638;0.20346787;0.27582478;0.0107074;0;0.00774529;0;0.12790322;0;0;0;0;0;Peat
Peat-239;Sebangau/Saganbau;-2.3;113.9;3;Naafs et al., 2017;0.95403628;0.02057034;0.0202241;0.00516928;0;0;0;0;0;0;0;0;0;0;0;Peat
Peat-240;Sebangau/Saganbau;-2.3;113.9;3;Naafs et al., 2017;0.95260468;0.02258108;0.02114399;0.00367025;0;0;0;0;0;0;0;0;0;0;0;Peat
Peat-241;Sebangau/Saganbau;-2.3;113.9;3;Naafs et al., 2017;0.95533948;0.02126115;0.02028642;0.00311294;0;0;0;0;0;0;0;0;0;0;0;Peat
Peat-242;Sebangau/Saganbau;-2.3;113.9;3;Naafs et al., 2017;0.96104808;0.0166816;0.01867093;0.0035994;0;0;0;0;0;0;0;0;0;0;0;Peat
Peat-243;Sebangau/Saganbau;-2.3;113.9;3;Naafs et al., 2017;0.95805767;0.01607919;0.01874164;0.0071215;0;0;0;0;0;0;0;0;0;0;0;Peat
Peat-244;Sebangau/Saganbau;-2.3;113.9;3;Naafs et al., 2017;0.95088842;0.02104209;0.02113773;0.00693177;0;0;0;0;0;0;0;0;0;0;0;Peat
Peat-245;Sebangau/Saganbau;-2.3;113.9;3;Naafs et al., 2017;0.94700223;0.01947345;0.02038974;0.01313458;0;0;0;0;0;0;0;0;0;0;0;Peat
Peat-246;Sebangau/Saganbau;-2.3;113.9;3;Naafs et al., 2017;0.95414947;0.01265051;0.01834717;0.01431065;0;0.00026603;0;0.00027618;0;0;0;0;0;0;0;Peat
Peat-247;Sebangau/Saganbau;-2.3;113.9;3;Naafs et al., 2017;0.96684886;0.01486807;0.0141994;0.00408366;0;0;0;0;0;0;0;0;0;0;0;Peat
Peat-248;Sebangau/Saganbau;-2.3;113.9;3;Naafs et al., 2017;0.95550387;0.01590548;0.0229834;0.00560725;0;0;0;0;0;0;0;0;0;0;0;Peat
Peat-249;Sebangau/Saganbau;-2.3;113.9;3;Naafs et al., 2017;0.93684161;0.02248508;0.03153964;0.00913367;0;0;0;0;0;0;0;0;0;0;0;Peat
Peat-250;Okefenokee Swamp;30.6;-82.3;4;Naafs et al., 2017;0.84700744;0.03600507;0.0248002;0.08297612;0;0.0028106;0;0.00147274;0;0.00492783;0;0;0;0;0;Peat
Peat-251;Dismal Swamp;;;4;Naafs et al., 2017;0.72218585;0.04805907;0.04677614;0.16456554;0;0.00652889;0;0.00418559;0;0.00769892;0;0;0;0;0;Peat
Peat-252;North Carolina Peat (First colony farms);30.6;-82.3;3.7;Naafs et al., 2017;0.73556079;0.06441812;0.04328908;0.14222218;0;0.00593729;0;0.00292898;0;0.00564356;0;0;0;0;0;Peat
Peat-253;Everglades NP;;;6.5;Naafs et al., 2017;0.45957804;0.15163285;0.09657752;0.07006664;0.1123835;0.03143084;0.0332617;0.00174931;0.00738668;0.01931652;0.0166164;0;0;0;0;Peat
Peat-254;Okefenokee Swamp;;;;Naafs et al., 2017;0.84848081;0.03963569;0.02669995;0.07679038;0;0.00293964;0;0.00182554;0;0.003628;0;0;0;0;0;Peat
Peat-255;Snuggedy Swamp Peat (South Carolina);;;;Naafs et al., 2017;0.61542039;0.118877;0.06027867;0.14014501;0;0.03152399;0;0.01734894;0;0.01304803;0;0.00057708;0.00047235;0.00115427;0.00115427;Peat
Peat-256;Okefenokee Swamp;;;;Naafs et al., 2017;0.84974688;0.02832303;0.01650012;0.0932681;0;0.00298123;0;0.0015495;0;0.00555435;0.00207679;0;0;0;0;Peat
Peat-257;Tamiami Sawgrass Peat;;;7.1;Naafs et al., 2017;0.4131806;0.21613154;0.05501911;0.14030783;0.05918968;0.05386847;0.02134709;0.00653356;0.00405066;0.01404268;0.01147709;0.00196333;0.00288836;0;0;Peat
Peat-258;New York Peat (Fort Drum);;;7.9;Naafs et al., 2017;0.17503458;0.13484383;0.04274975;0.18799221;0.11809469;0.0849284;0.0456961;0.01414995;0.00908441;0.09937408;0.06953863;0.006658;0.00838488;0.00173524;0.00173524;Peat
Peat-259;Everglades NP;;;6.7;Naafs et al., 2017;0.68750309;0.11520913;0.02675733;0.10542526;0.03276767;0.01219642;0.00373432;0.00388841;0.00048557;0.00924965;0.00278313;0;0;0;0;Peat
Peat-260;Everglades NP;;;7.9;Naafs et al., 2017;0.62689696;0.14547327;0.02600734;0.12218757;0.03457;0.01852978;0.00583058;0.00216568;0.00059455;0.01030117;0.0074431;0;0;0;0;Peat
Peat-261;Maine Sphagnum peat;;;4.3;Naafs et al., 2017;0.54393044;0.03863983;0.01495514;0.3435902;0;0.02029141;0;0.00281277;0;0.03103655;0.00279782;0.00121054;0.0007353;0;0;Peat
Peat-262;Zalama;43.1;-3.4;4.7;Naafs et al., 2017;0.46379539;0.07019294;0.01911943;0.36859563;0;0.03101666;0;0.00839094;0;0.03787394;0;0.00027297;0.00043818;0.00015196;0.00015196;Peat
Peat-263;Zalama;43.1;-3.4;4.7;Naafs et al., 2017;0.51882394;0.0317596;0.01470977;0.3777438;0;0.01470649;0;0.00624786;0;0.0357146;0;0.00014901;0.00014492;0;0;Peat
Peat-264;Zalama;43.1;-3.4;4.7;Naafs et al., 2017;0.51016597;0.03384847;0.01551145;0.38255867;0;0.01671297;0;0.00615366;0;0.0347589;0;0.00014202;0.00014787;0;0;Peat
Peat-265;Zalama;43.1;-3.4;4.7;Naafs et al., 2017;0.52808086;0.01436152;0.00766017;0.40879238;0;0.00664398;0;0.00270146;0;0.03154925;0;0.00012674;8.36E-05;0;0;Peat
Peat-266;Zalama;43.1;-3.4;4.7;Naafs et al., 2017;0.49036145;0.06789325;0.02099274;0.34722909;0;0.03515045;0;0.00827223;0;0.02954723;0;0.0001455;0.00040806;0;0;Peat
Peat-267;Zalama;43.1;-3.4;4.7;Naafs et al., 2017;0.42550471;0.07188936;0.02995146;0.36771678;0;0.04947604;0;0.01425703;0;0.04045316;0;0.00018931;0.00056217;0;0;Peat
Peat-268;Zalama;43.1;-3.4;4.7;Naafs et al., 2017;0.58540846;0.03420058;0.00940629;0.32300359;0;0.01113985;0;0.00433565;0;0.0322261;0;0.0001768;0.00010266;0;0;Peat
